Location,Retail_Name
151,Six Eight Eight Korean Bbq Restaurant Sdn Bhd
151,Restoran Fatimah Ghous
151,Restoran Awwal Maju
151,Flying Turtle Sdn Bhd
151,Poly Ocean Sdn Bhd
151,Go Rae Jung Sdn Bhd
151,Pizza Hut Restaurants Sdn Bhd - (Tesco Extra Ampang)
151,Million Combination Sdn Bhd
151,Wonderful Lifestyle Sdn Bhd
151,Beautiful Sunflower Sdn Bhd
151,Sushi Kin Sdn Bhd
151,Sushi Kin Sdn Bhd
151,Kangsane Restaurant Sdn Bhd
151,Nando's Chickenland Malaysia Sdn Bhd
151,Dommal Food Services Sdn Bhd
151,Dommal Food Services Sdn Bhd
151,Restoran Assalam
151,Bright Delight Corporation Sdn Bhd
151,Victoria Station Ampang Sdn Bhd
151,Me'nate Steak Hub (Ampang Jaya)
151,Naili's Place
151,Chalet Suisse
151,Gloria Jean's Coffee KPJ Ampang Putri
151,OldTown White Coffee Ampang Point
151,Sushi King Ampang Point
151,The Manhattan Fish Market (Ampang Point)
151,Pizza Hut Tesco Ampang
151,Nando's Chicken Ampang Point
151,Domino's Pizza (JELATEK)
151,Restoran Wadi Daw'an
151,Eastern Crabs Restaurant
151,KFC Tesco Ampang
151,Pizza Hut Ampang Point
151,KFC Desa Pandan
151,McDonald's Desa Pandan
151,Papparich (G VILLAGE)
151,Cozy House Restaurant
151,The Chicken Rice Shop (Great Eastern Mall)
151,McDonald's Petronas Ampang
151,KFC Ampang Point
151,McDonald's Ampang Point
151,Domino's Pizza (Ampang)
151,Mak Jah Corner
151,Secret Recipe (Ampang Point)
151,Lai Wei Jiin
151,City Seraya Sdn Bhd
151,Golden Dragonboat Rstnt (Imbi) Sdn Bhd
151,Top Point View Sdn Bhd
151,Sensible Rainbow Sdn Bhd
151,Restoran Kampung Pandan
151,Rama V Rstnt
151,La Risata (Ampang) Sdn Bhd
151,Choo Kian Meng
151,Delifrance (M) Sdn Bhd
151,Restoran Haifa
151,Chen Fun Fooi
151,Abd Majeed Khan
151,Coherent Ray Shining Sdn Bhd
151,Yellow Cab Food Corpn Sdn Bhd
151,Mambu Sdn Bhd
151,T Mor Place
151,Golden Indicators Sdn Bhd
151,Kebaba Restaurant Sdn Bhd
151,Blossom Fortune Sdn Bhd
151,Mimi Aishah Hafidz
151,Pelita Samudera Pertama (M) Sdn Bhd
152,Wok And Eat Restaurant
152,Pizza Hut Restaurants Sdn Bhd - (Sentul Raya Boulevard)
152,Bakso Monster Cafe
152,Thanas Restaurant
152,Restoran Al Karam
152,Restoran Zam Zam Heritage
152,Gerbang Alaf Restaurants Sdn. Bhd.
152,Pizza Hut Restaurants Sdn Bhd - (Komplek Mutiara)
152,Restoran Al Hafeez Maju
152,Dzza Holdings (M) Sdn Bhd
152,Lets Fat Cafe
152,Al Haramine Products & Marketing Sdn. Bhd.
152,Da Gan Guo Restaurant
152,Restoran Prima Sentul
152,Rd Infinity Bar And Restaurant
152,Restoran Al Malek
152,Sweet Forest Cafe
152,Jh Restaurant Sdn Bhd
152,Restoran Afsin
152,Aroma Visual Sdn Bhd
152,The Balls Plt
152,Restoran Makan Sini
152,Chef Richard Bistro Sdn Bhd
152,Dwisha Ventures Sdn Bhd
152,Perfect Edition (M) Sdn Bhd
152,Kebab Kingdom (M) Sdn Bhd
152,Destin Vegetarian Restaurant
152,Restoran Nirmal Maju
152,Restoran Varideliciuos
152,Wonderful Lifestyle Sdn Bhd
152,Dommal Food Services Sdn Bhd
152,Gloria Jean's Coffee Tawakal Healt Centre
152,BGTeck Builders Sdn Bhd
152,NIRMALA VILAS RESTAURANT SDN BHD
152,Island Cruiser Foodbus
152,Kenny Rogers Roasters Setapak
152,Domino's Pizza (JALAN IPOH )
152,KFC Sentul Raya
152,KFC Wisma Hualang
152,KFC Genting Klang
152,McDonald's Titiwangsa DT
152,Good Classic Restaurant
152,Jung Hua Restaurant
152,Eng Kee Restaurant
152,Vistana Restaurant
152,Madam Tea Restaurant
152,Pine Three Ts Dee Rstnt Sdn Bhd
152,Asnoro F&b Sdn Bhd
152,Lim Ah Seng
152,Teo Geok Lian
152,Sentul Sportfishing Cent Sdn Bhd
152,Soh Boo Siew
152,Yew Seng Restaurant
152,Restoran Madras
152,Low Swee Huat
152,Haslam Trading
152,Dynasty Hotel Kuala Lumpur
152,De Silva Peter
152,Big City Automobile (M) Sdn Bhd
152,A T Rajah Sykt
152,Jopine Gourmet Sdn Bhd
153,Vermicelli Restaurant
153,Max Power Cafe
153,After Hour Management Plt
153,Ice Dreams Group Sdn Bhd
153,Restaurant Extra Super Tanker (p.j.) Sdn.bhd.
153,Restaurant Extra Super Tanker (p.j.) Sdn.bhd.
153,The Coffee Bean & Tea Leaf (M) Sdn Bhd - Sinaran TTDI
153,Golden Arches Restaurants Sdn
153,Oiso Korean Restaurant Sdn .bhd
153,V Kitchen Restaurant
153,Jkd Hospitality Sdn. Bhd.
153,Restoran Al-bidayah (m) Sdn Bhd
153,Restoran Mi Hokkien Damansara Sdn Bhd
153,Vc 90 Cafe
153,Tai Thong Group Sdn Bhd
153,Berjaya Starbucks Coffee Company Sdn Bhd
153,Berjaya Starbucks Coffee Company Sdn Bhd
153,Kayamama Restaurant Sdn Bhd
153,Hkb Seafood Restaurant Sdn. Bhd.
153,Bijoex Restaurants Sdn Bhd
153,Sushi Akami Cafe
153,Philtre Coffee Sdn Bhd
153,Classroom Cafeteria
153,ST-Taikem Sdn Bhd
153,Elephant Cricket Restaurant Sdn Bhd
153,Prodigy Venture Sdn Bhd
153,Restoran Sayur-sayuran Kuan Yin Sdn Bhd
153,All You Can Eat Restaurant Sdn Bhd
153,Sweet Inn Seafood Restaurant Sdn. Bhd
153,Abadi Cafeteria Sdn Bhd
153,Little Heritage House
153,Cherry Alpha Enterprise
153,KLCoffee Club Sdn Bhd
153,Bake Lab Marketing Sdn Bhd
153,Auntie Sim Kitchen
153,Lavish Scene Sdn Bhd
153,Berjaya Coffee Company (M) Sdn Bhd
153,Restoran Imthiyaz
153,Golden Kimwah Restaurant
153,Restoran Sambal Hijau
153,Restoran Bestari (M) Sdn Bhd
153,Restoran Bestari (M) Sdn Bhd
153,Runaro Restaurant Sdn Bhd
153,The Esquire Kitchen Sdn Bhd
153,A&W (Malaysia) Sdn Bhd - Banda (Tmn Tun KL)
153,Pekan Kopitiam & Bistro
153,The Coffee Bean & Tea Leaf (M) Sdn Bhd - Tropicana City Mall
153,Mukha Enterprise
153,New Era Restaurant Sdn Bhd
153,Namaste Restaurant Sdn Bhd
153,Restoran Istilah
153,Euro Deli Restaurant Sdn Bhd
153,TLP Food Sdn Bhd
153,Organic Kitchen Chain Sdn Bhd
153,Wah Cheong Coffee
153,Sukiya Japanese Restaurant - Uptown
153,Homst Restaurant - TTDI
153,Prodigy Venture Sdn Bhd
153,Era Mewah Sdn Bhd
153,Pizza Hut Damansara Height
153,Nando's Chicken Tropicana Mall
153,Domino's Pizza (TTDI)
153,Domino's Pizza (DAMANSARA HEIGHTS)
153,Fikcles Cafe
153,Bowery Petit
153,Thursdvys restaurant
153,KFC Petronas Taman Tun DT (TTDI)
153,McDonald's TTDI (Taman Tun Dr Ismail)
153,Kedai Ayamas @ TTDI
153,Starbucks TTDI
153,Starbucks Damansara Town Centre
153,Starbucks Damansara Uptown 2
153,Starbucks Damansara Uptown
153,Old Fuzhou Rstnt
153,Connoisseurs Corner (Klgcc) Sdn Bhd
153,Tan Lee Nee
153,Victoria Station Restaurant
153,Gerbang Alaf Restaurants Sdn Bhd
153,Celine Corporation Sdn Bhd
153,Restoran Pakka
153,Restaurant Aliyaa Sdn Bhd
153,Village Park Restaurant
153,Brotherhood Foods Sdn Bhd
154,Sanriku Restaurant Sdn. Bhd.
154,The Coffee Bean & Tea Leaf (M) Sdn Bhd - Mid Valley Megamall
154,Ths Restaurants Sdn. Bhd.
154,Ck Food Sdn Bhd
154,Hi Fives Cafe
154,Berjaya Starbucks Coffee Company Sdn Bhd
154,Restoran Al Sarifa Sdn. Bhd.
154,Chrisna Jenio Sdn Bhd - Mid Valley Megamall
154,Restoran Al Sarifa Sdn. Bhd.
154,Medan Selera Kheng Heong
154,Hyderabad Biryani House
154,Restoran Mashahir
154,Southern Rock Seafood Sdn Bhd
154,Jemi Cafe Plt
154,New Aariya Bhavan Restaurant
154,In Town Cafe & Restaurant
154,Berjaya Starbucks Coffee Company Sdn Bhd
154,Berjaya Starbucks Coffee Company Sdn Bhd
154,Berjaya Starbucks Coffee Company Sdn Bhd
154,Zen Place Sdn Bhd
154,Nuocean Sdn Bhd
154,Restoran Rk Nabilaa Maju
154,Nabil Intan Restaurant
154,Izumi Shokudo Japanese Restaurant
154,Miniature Cafe Sdn Bhd
154,31 Kitchen Sdn. Bhd.
154,Pu Xian Wei Restaurant Sdn. Bhd.
154,KL Coffee Club Sdn Bhd
154,Amazing Dream Sdn Bhd
154,Loke Fatt Restaurant
154,D Anjung Corner Restaurant & Catering
154,Red Lobster Restaurant Sdn Bhd
154,Fong Lye Restaurant (MVC) Sdn Bhd
154,CF Home Made Food Sdn Bhd
154,Kaayal Restaurant Sdn. Bhd.
154,Smith Success Sdn Bhd
154,Sri Ananda Bahwan Restaurant (Ipoh) Sdn Bhd
154,JYZ Group Sdn Bhd
154,Qsr Stores Sdn Bhd
154,Deccan Arromas Sdn Bhd
154,Woo Pin Fish Head Noodles Sdn Bhd
154,Cili Api Food Sdn Bhd
154,Delicious Recipe Aroma Sdn Bhd
154,Mentai Initial Sdn Bhd
154,Cornet World Sdn Bhd
154,Yan Yan A One Restaurant
154,FC Club Sdn Bhd
154,Sushi Jiro Sdn Bhd
154,Restoran Mn Seetas
154,Macaroni Group Sdn Bhd
154,Kyung Joo Korean Restaurant Sdn Bhd
154,Byk Bbq Sdn Bhd
154,T A S Leisure Sdn Bhd
154,Bistro Italiana (tg) Sdn Bhd
154,Legend's Claypot Briyani House Sdn Bhd
154,Sthor Management Sdn Bhd
154,Forever Abuddy Sdn Bhd
154,Zhang Village Sdn Bhd
154,Youmiqi Cuisine Sdn Bhd
154,Naresh Global Concepts Sdn Bhd
154,Naresh Global Concepts Sdn Bhd
154,Naresh Global Concepts Sdn Bhd
154,Naresh Global Concepts Sdn Bhd
154,Kubota Japanese Restaurant (M) Sdn Bhd
154,Super Sushi Sdn Bhd
154,Super Sushi Sdn Bhd
154,Jaff Cuisine Sdn Bhd
154,Coliseum Cafe & Hotel (KL) Sdn Bhd
154,Little Penang Cafe Sdn Bhd
154,GC Bangsar Two Sdn Bhd
154,Nice Life Healthy (F&B) Sdn Bhd
154,Papa Palheta (M) Sdn Bhd
154,T & W Food Junction Sdn Bhd
154,Elilai International Sdn Bhd
154,Aspac F&B Sdn Bhd - Mid Valley Megamall
154,Wonderful Lifestyle Sdn Bhd
154,Wonderful Lifestyle Sdn Bhd
154,Genesis Supplies Sdn Bhd
154,ST-Taikem Sdn Bhd
154,Sushi Kin Sdn Bhd
154,Chrisna Jenio Sdn Bhd - Mid Valley Megamall
154,Dommal Food Services Sdn Bhd
154,Dommal Food Services Sdn Bhd
154,HD Marketing & Distribution Sdn Bhd
154,Prima Pengkalan Sdn Bhd
154,Sukiya Japanese Restaurant - Mid Valley
154,SILVERWELL MANAGEMENT SDN BHD
154,San Francisco Coffee (Menara UOA Bangsar)
154,San Francisco Coffee (Menara Shell)
154,San Francisco Coffee (Mid Valley Megamall)
154,OldTown White Coffee UOA Bangsar
154,Gloria Jean's Coffee Mid Valley
154,Gloria Jean's Coffee @ 1 Sentral
154,Sushi King Mid Valley Megamall
154,FOREVER ABUDDY SDN BHD
154,KFC Taman Danau Desa
154,The Chicken Rice Shop (The Gardens)
154,KFC Brickfields
154,Nando's Chicken Mid Valley
154,Kenny Rogers Roasters Mid Valley Megamall
154,The Manhattan Fish Market (Mid Valley Megamall)
154,KFC Mid Valley
154,McDonald's Mid Valley Megamall
154,Chinese Restaurant
154,Papparich (SOUTH GATE)
154,Papparich (NU SENTRAL)
154,Papparich (THE GARDENS MALL @ MID VALLEY)
154,Joy & Joy Restaurant Sdn Bhd
154,Hen Seafood Restaurant
154,Brotzeit Malaysia Sdn Bhd
154,Fine Eats Sdn Bhd
154,Paramasivam Sivalingam
154,Silverwell Sdn Bhd
154,Oh Sushi (M) Sdn Bhd
154,Sang Wot Restaurant
154,Foo Man Eek
154,Esarbi Sdn Bhd
154,Berkat Semangat Sdn Bhd
154,Chazzer Sdn Bhd
154,Oi Sai Peng
155,Restoran Khyber Darbar
155,Uncle G Restaurant Sdn. Bhd.
155,Uncle G Restaurant Sdn. Bhd.
155,Siam Street Cuisine Sdn Bhd
155,Bakso Monster Cafe
155,Empire Sushi Group Sdn Bhd
155,Thanas Restaurant
155,Chrisna Jenio Sdn Bhd - Sogo
155,Dommal Food Services Sdn Bhd
155,Solist Global Sdn Bhd
155,Cosmo Restaurants Sdn Bhd
155,Berjaya Krispy Kreme Doughnuts Sdn Bhd
155,Al Rahmat As Salam Restaurant
155,Old Town Kopitiam Sdn Bhd
155,Nando's Chickenland Malaysia Sdn Bhd
155,Restoran Joyo Abadi
155,Phd Delivery Jalan Pahang
155,Bluefire (Mont Kiara) Sdn Bhd
155,Restoran Yoga Sai
155,Restoran Bestari (M) Sdn Bhd
155,Dinasti Binaraya Sdn Bhd
155,Restoran Loke Yun Sdn Bhd
155,Delicious Barbeque Sdn Bhd - (Sunway Putra Mall)
155,Lets Fat Cafe
155,Ibrahim Bistro
155,Ar Raysi Restaurant
155,Restoran Nasi Kandar Al-maajid
155,HD Marketing & Distribution Sdn Bhd
155,Berjaya Starbucks Coffee Company Sdn Bhd
155,Berjaya Starbucks Coffee Company Sdn Bhd
155,Restoran Azf
155,Akarumi Sdn. Bhd.
155,Wesley Cafe Enterprise
155,Restoran Haji Shahul Sdn.bhd.
155,Rd Infinity Bar And Restaurant
155,Restoran C I
155,Ariff Maju Bistro
155,Adz Services & Management
155,Adam Dal Fried Sdn Bhd
155,Sushi Train (Malaysia) Sdn Bhd
155,Thai Cup Restaurant
155,Top Leader Sdn Bhd
155,Restoran Nasi Kandar Emaan
155,Restoran Nasi Kandar Waseem
155,Restoran Ashan Sharif Sdn Bhd
155,Red Lobster Restaurant Sdn Bhd
155,Secret Recipe Cakes & Cafe Sdn Bhd
155,Pak Kebabs Kitchen Sdn Bhd
155,Restoran Tze Ern
155,Aroma Visual Sdn Bhd
155,Super Dining Sdn Bhd
155,Empire Sushi Group Sdn Bhd
155,Thirst Network Sdn Bhd
155,Pak' Le (M) Sdn Bhd
155,Ma Maison Tonkatsu Sdn Bhd
155,Restoran Sri Hijau
155,Perfect Edition (M) Sdn Bhd
155,Berjaya Roasters (M) Sdn Bhd
155,Naresh Global Concepts Sdn Bhd
155,Naresh Global Concepts Sdn Bhd
155,Ah Yat Abalone Forum Restaurant Sdn Bhd
155,Healy Macs Cafe Sdn Bhd
155,Destin Vegetarian Restaurant
155,Pizza Hut Restaurants Sdn Bhd - (Quill Mall)
155,Ss Goreng Pisang Enterprise
155,Restoran Bestari (M) Sdn Bhd
155,Cosmo Restaurants Sdn Bhd
155,Perfects Treats Sdn Bhd
155,Baguette Fusion
155,Wonderful Lifestyle Sdn Bhd
155,Wonderful Lifestyle Sdn Bhd
155,A&W (Malaysia) Sdn Bhd - Banda (Jln Tuanku Abdul Rahman)
155,Sushi Kin Sdn Bhd
155,The Coffee Bean & Tea Leaf (M) Sdn Bhd - Sunway Putra Mall
155,Ans Najas Maju
155,Nando's Chickenland Malaysia Sdn Bhd
155,Berjaya Krispy Kreme Doughnuts Sdn Bhd
155,Nando's Chickenland Malaysia Sdn Bhd
155,Red Fiesta Sdn Bhd
155,Chrisna Jenio Sdn Bhd - Kompleks Beli-Belah Quill
155,Continental Gas Supplier
155,San Francisco Coffee (Publika Solaris Dutamas)
155,Gloria Jean's Coffee Wisma Sime Darby
155,OldTown White Coffee CIMB Menara Commerce
155,KIN KIN KITCHEN
155,BGTeck Builders Sdn Bhd
155,Marrybrown Parkson Maju Junction
155,NIRMALA VILAS RESTAURANT SDN BHD
155,Sushi King Sunway Putra Mall
155,A&W (Batu Road)
155,The Manhattan Fish Market (Sunway Putra Mall)
155,Domino's Pizza (JALAN IPOH )
155,The Chicken Rice Shop (Maju Junction )
155,KFC Pertama Complex
155,McDonald's M2 Mall
155,KFC Maju Junction
155,Papparich (SUNWAY PUTRA)
155,KFC Raja Laut
155,KFC Wisma Hualang
155,Kenny Rogers Roasters Maju Junction Mall
155,Nando's Chicken Sogo
155,Nando's Chicken Publika
155,Nando's Chicken Sunway Putra
155,The Manhattan Fish Market (Sogo KL)
155,Kenny Rogers Roasters Sunway Putra Mall
155,McDonald's Sogo
155,Eng Kee Restaurant
155,Jung Hua Restaurant
155,Good Classic Restaurant
155,Zaza Restaurant
155,Yee Chuan Restaurant
155,Sem Kim Restaurant
155,Vistana Restaurant
155,Madam Tea Restaurant
155,On The Table Rstnt Sdn Bhd
155,Pine Three Ts Dee Rstnt Sdn Bhd
155,Nathalie Gourmet Studio Sdn Bhd
155,Caffe 1920 Sdn Bhd
155,Asnoro F&b Sdn Bhd
155,Good Taste Delight Sdn Bhd
156,Restoran Sri Visalatchis
156,St Restaurant (kl) Sdn. Bhd.
156,Top Great Restaurant
156,Lojeena Global Sdn Bhd
156,Abs One Bistro Sdn. Bhd.
156,Restoran Han Kee
156,Medan Selera Kheng Heong
156,Hyderabad Biryani House
156,The Coffee Bean & Tea Leaf (M) Sdn Bhd - Bangsar Village 2
156,Tamarind Cafe Sdn Bhd
156,Golden Arches Restaurants Sdn
156,Golden Arches Restaurants Sdn
156,Restoran Se
156,Chinaz Cafe
156,New Aariya Bhavan Restaurant
156,In Town Cafe & Restaurant
156,Leaf Cafe Sdn. Bhd.
156,Berjaya Starbucks Coffee Company Sdn Bhd
156,Berjaya Starbucks Coffee Company Sdn Bhd
156,Berjaya Starbucks Coffee Company Sdn Bhd
156,Berjaya Starbucks Coffee Company Sdn Bhd
156,Berjaya Starbucks Coffee Company Sdn Bhd
156,Berjaya Starbucks Coffee Company Sdn Bhd
156,Nuocean Sdn Bhd
156,Zen Place Sdn Bhd
156,Restoran Rk Nabilaa Maju
156,Golden Dunes Restaurants Sdn Bhd
156,Four Art Cafe
156,Happy Togo Cafe
156,Pu Xian Wei Restaurant Sdn. Bhd.
156,ST-Taikem Sdn Bhd
156,Loke Fatt Restaurant
156,Cap Hospitality Sdn. Bhd.
156,Grind Cafe
156,Eone Lahoi Htaw Sdn Bhd
156,Ngwe Gabar Sdn Bhd
156,Kaayal Restaurant Sdn. Bhd.
156,Maria Steakcafe Sdn Bhd
156,Harta Budimas Sdn Bhd
156,Sri Ananda Bahwan Restaurant (Ipoh) Sdn Bhd
156,Santai Resort Ventures Sdn Bhd
156,Serimas Konsortium Sdn Bhd
156,Deccan Arromas Sdn Bhd
156,Deccan Arromas Sdn Bhd
156,Berjaya Starbucks Coffee Company Sdn Bhd
156,Briqs Concepts Sdn Bhd
156,Geographer Management Sdn Bhd
156,Obs Restaurants Malaysia Sdn Bhd
156,PSG Enterprise Sdn Bhd
156,Tanku Sdn Bhd
156,Mitasu Alliance Sdn Bhd
156,Potent Haus Sdn Bhd
156,Village Nine Sdn Bhd
156,Berjaya Roasters (M) Sdn Bhd
156,Berjaya Coffee Company (M) Sdn Bhd
156,Weiru Integrated Sdn Bhd
156,Legend's Claypot Briyani House Sdn Bhd
156,Naresh Global Concepts Sdn Bhd
156,Glamour Mission Sdn Bhd
156,Shoreditch Market Sdn Bhd
156,Ah Yat Abalone Forum Restaurant Sdn Bhd
156,Paradise Dynasty Sdn Bhd
156,Super Sushi Sdn Bhd
156,Food Parcel Sdn Bhd
156,Nature's Vegetarian Restaurant (Bangsar) Sdn Bhd
156,Four Seasons Bayswater Sdn Bhd
156,Vonstar Sdn Bhd
156,GC Bangsar Two Sdn Bhd
156,Swiss D Lite
156,First Marshal (M) Sdn Bhd
156,Papa Palheta (M) Sdn Bhd
156,Restoran Al Masoud Sdn Bhd
156,Cosmo Restaurants Sdn Bhd
156,Cosmo Restaurants Sdn Bhd
156,Restoran Home Wan
156,Wonderful Lifestyle Sdn Bhd
156,Wonderful Lifestyle Sdn Bhd
156,Old Town Kopitiam Sdn Bhd
156,Moghul Mahal Restaurant Sdn Bhd
156,Noble Magic Sdn Bhd
156,Sankalp Sdn Bhd
156,Husen Cafe
156,Artisan Natural (M) Sdn Bhd
156,The Coffee Bean & Tea Leaf (M) Sdn Bhd - NU Sentral
156,Saigon Village Restaurant
156,Richroof Cafes Sdn Bhd
156,Devis Corner Enterprise
156,Al Baba Group Sdn Bhd
156,Nuocean Sdn Bhd
156,Nando's Chickenland Malaysia Sdn Bhd
156,Nando's Chickenland Malaysia Sdn Bhd
156,Restoran Pik Wah (Maba House) Sdn Bhd
156,Artisan Coffee Bars Sdn Bhd
156,Dommal Food Services Sdn Bhd
156,HD Marketing & Distribution Sdn Bhd
156,HD Marketing & Distribution Sdn Bhd
156,Seribu Rasa (M) Sdn Bhd
156,Continental Gas Supplier
156,QUARTET NU SENTRAL
156,SILVERWELL MANAGEMENT SDN BHD
156,Walnut Cafe
156,Cosans Coffee Bangsar
156,San Francisco Coffee (Menara Dayabumi)
156,San Francisco Coffee (Menara UOA Bangsar)
156,San Francisco Coffee (Menara Shell)
156,OldTown White Coffee Central Market
156,OldTown White Coffee UOA Bangsar
156,Gloria Jean's Coffee @ 1 Sentral
156,Marrybrown Pudu Sentral
156,Marini's On 57
156,The Drawing Room
156,The Brasserie
156,The Manhattan Fish Market (NU Sentral)
156,Domino's Pizza (BANGSAR)
156,The Chicken Rice Shop (KL Sentral )
156,KFC NU Sentral KL
156,Nando's Chicken Bangsar Village
156,Nando's Chicken China Town
156,Papparich (BANGSAR)
156,Tony Roma's Nu Sentral
157,Three Musketeers Bistro
157,Big Baba Restaurant
157,Lailaiwangwang Restaurant Sdn. Bhd.
157,Last Century Music Cafe
157,Last Century Music Cafe
157,Lu Ding Ji Restaurant Sdn. Bhd.
157,Hi Fives Cafe
157,Infinite Cafe Sdn. Bhd.
157,Restoran Jazmin Rose
157,Restoran Hui Wei San Xian
157,Nakon Thai Restaurant
157,Global X Bar Sdn Bhd
157,Goon Wah Restaurant Sdn Bhd
157,Cosmo Positive Sdn Bhd
157,Bidor Veggie Kitchen
157,Restoran Lao Di Fang
157,Nsv Restaurant Plt
157,Elegie Cafe
157,Fei Teng Fish Village Sichuan Restaurant Sdn. Bhd.
157,Golden Arches Restaurants Sdn
157,Hook And The Minecraft Restaurant Sdn. Bhd.
157,5 Cafe
157,Acha Curry
157,Restoran Dapurjawa
157,Cafe Heong San
157,The Home Cafe & Restaurant Sdn. Bhd.
157,Restoran Ytm
157,Paradise Dynasty Sdn Bhd
157,Berjaya Starbucks Coffee Company Sdn Bhd
157,Pj Cafe & Bistro
157,Nabil Intan Restaurant
157,19 Street Kanom Sdn Bhd
157,Secret Thai Garden Restaurant
157,Restoran Bubur Seng
157,Amazing Cafe Sdn Bhd
157,Thirsty Monkeys Bar & Restaurant Sdn Bhd
157,Organic Mentai Sdn Bhd
157,Butbo Group Sdn Bhd
157,Restoran Kuchai Lama
157,Long Lee Forward Sdn Bhd
157,Restoran Ffs Sdn Bhd
157,JYZ Group Sdn Bhd
157,Hwee Ma Sdn Bhd
157,Kyochon Sdn Bhd
157,3 Cooks F & B Sdn Bhd
157,Arrambam Cafe
157,Restoran Mn Seetas
157,Byk Bbq Sdn Bhd
157,Creamy Crops Sdn Bhd
157,KC Prima Sdn Bhd
157,Cwzj Cuisine Sdn Bhd
157,Shanar Curry House Sdn Bhd
157,Restoran Sayur Sayuran Tian Xiang Yuan
157,Grand Saisaki Sdn Bhd
157,Dining Bowl
157,Oldtown Kopitiam Sdn Bhd
157,Pizza Hut Restaurants Sdn Bhd - (Jalan Kuchai Lama)
157,BV Vibrant Sdn Bhd
157,CS Pegasus Foodstuff Enterprise
157,The Happening Cafe Sdn Bhd
157,Elilai International Sdn Bhd
157,Esquire Kitchen Of Taipei Sdn Bhd
157,Torazou Ramen Restaurant
157,Little Taiwan (Pearl Point) Sdn Bhd
157,Jing-si Books & Cafe Sdn Bhd
157,Dasar Gembira Sdn Bhd
157,KFC (Taman Sri Jati)
157,Hotel Six Seasons
157,PROVEN SUCCESS SDN BHD
157,Domino's Pizza (MEGA MENDUNG)
157,KFC Kuchai Lama DT
157,Nando's Chicken OUG
157,McDonald's O.U.G.
157,Kenny Rogers Roasters Pearl Point
157,Golden Sun Seafood Restaurant
157,Restoran Ipoh Chicken
157,Loo Yoke Mun
157,Restoran Sayur-Sayuran Mama Sayang
157,Phan Sau Yoong
157,Pinewind Vegetarian Restaurant Sdn Bhd
157,Chew Yoke Aun
157,Chong Yong Nam
157,Kedai Makanan Sun Kam Kee
157,Sew Foong Soon Rstnt
157,Daily Matrix Sdn Bhd
157,Win Soon Cafe
157,Restoran De Hunan Sdn Bhd
157,Ng Swee Ken
157,Liew Choon Fatt
157,Esquire Kitchen Of Taipei Sdn Bhd
158,In & Out Cafe & Bistro
158,Old Town Kopitiam Sdn Bhd
158,Snow Shi Bistro
158,The Times Restaurant & Bar Sdn. Bhd.
158,Akari Japanese Restaurant Sdn. Bhd.
158,Bubble Cafe And Lounge
158,Shawarma Restaurant Sdn. Bhd.
158,Restoran Nasi Kandar Sayat
158,Restoran Lan Je (kelang Lama) Sdn. Bhd.
158,Coze Cafe Plt
158,Yit Sing Restaurant
158,Knowing Cafe
158,Oiso Korean Restaurant Sdn .bhd
158,Pattaya Thai Seafood
158,Restoran Awan
158,Tenhub Restaurant
158,Hangout Two Cafe
158,Urban Coffee Bar Sdn Bhd
158,Best Seafood Restaurant Sdn Bhd
158,Broffee Cafe
158,Coffee Arts Plt
158,Mrs Bean Cafe
158,Restoran Lim Kee Pan Mee
158,Tai Thong Group Sdn Bhd
158,Berjaya Starbucks Coffee Company Sdn Bhd
158,Bookmark Coffee
158,Yin He Restaurant
158,St Restaurant (m) Sdn Bhd
158,Restoran Al Azzahra
158,Taps Cafe Sdn Bhd
158,Nobobery Cafe
158,Nobobery Cafe
158,Restoran Fatt Hei
158,Skylark Sdn Bhd
158,Rafeena Curry House
158,Geographic Explorer Sdn Bhd
158,Restoran Sai Gong
158,Qsr Stores Sdn Bhd
158,Berjaya Starbucks Coffee Company Sdn Bhd
158,Shi Fu Wantan Mee Restaurant
158,Salsabeel Bistro
158,Restoran Al Amal Maju
158,Urban Coffee Bar Sdn Bhd
158,Restoran Villas
158,Thoulath Maju Sdn Bhd
158,Restoran Hoo Yee
158,Berjaya Roasters (M) Sdn Bhd
158,Sushi Mentai Japanese Restaurant Sdn Bhd
158,Awet Thai Cafe Sdn Bhd
158,Station One Management & Properties Sdn Bhd
158,Oldtown Kopitiam Sdn Bhd
158,Restaurant TST Sdn Bhd
158,Restoran Maidin Maju
158,Elilai International Sdn Bhd
158,Restoran Ah Min
158,Wonderful Lifestyle Sdn Bhd
158,The Esquire Kitchen Sdn Bhd
158,Tuveishan Corner
158,ST-Taikem Sdn Bhd
158,Sushi Kin Sdn Bhd
158,The Coffee Bean & Tea Leaf (M) Sdn Bhd - Cheras Leisure Mall
158,Leng Kee Steamboat Restaurant
158,Restoran Simmei
158,Dommal Food Services Sdn Bhd
158,Dommal Food Services Sdn Bhd
158,SUMMER FEEL CAFE
158,OldTown White Coffee Cheras Central
158,OldTown White Coffee Cheras Leisure Mall
